OBJECTID,year,state,st_case,veh_no,a_wrongwaydrv,a_drdis,a_drdro,a_vrd,a_body,a_imp1,a_vroll,a_lic_s,a_lic_c,a_cdl_s,a_mc_l_s,a_spveh,a_sbus,a_mod_yr,a_fire_exp,a_imp2
14794,2022,12,121619,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2011,1,
14795,2022,12,121620,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1,
14796,2022,12,121621,1,2,2,2,2,4,4,2,3,3,3,4,2,3,2019,1,
14797,2022,12,121621,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1,
14798,2022,12,121622,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2019,1,
14799,2022,12,121622,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2007,1,
14800,2022,12,121623,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2011,1,
14801,2022,12,121624,1,2,2,2,2,6,3,2,1,1,1,4,2,3,2016,1,
14802,2022,12,121624,2,2,2,2,2,2,4,2,1,1,2,4,2,3,2005,1,
14803,2022,12,121624,3,2,2,2,2,3,4,2,1,1,2,4,2,3,2021,1,
14804,2022,12,121625,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1,
14805,2022,12,121625,2,2,2,2,2,1,5,2,2,2,2,4,2,3,2007,1,
14806,2022,12,121626,1,2,2,2,1,3,2,1,1,1,2,4,1,3,2018,1,
14807,2022,12,121627,1,2,2,2,1,4,2,2,1,1,2,4,2,3,2008,1,
14808,2022,12,121628,1,2,2,2,1,2,2,1,2,2,2,4,2,3,2004,1,
14809,2022,12,121629,1,2,1,2,2,6,2,2,1,1,2,4,2,3,2020,1,
14810,2022,12,121629,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2018,1,
14811,2022,12,121630,1,2,2,2,2,1,4,2,1,1,2,4,2,3,2010,1,
14812,2022,12,121630,2,2,2,2,2,7,2,2,4,2,2,2,2,3,2002,1,
14813,2022,12,121631,1,1,2,2,1,3,2,2,1,1,2,4,2,3,2004,1,
14814,2022,12,121631,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2021,1,
14815,2022,12,121632,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1,
14816,2022,12,121632,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2017,1,
14817,2022,12,121633,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2017,1,
14818,2022,12,121634,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1,
14819,2022,12,121634,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2019,1,
14820,2022,12,121635,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1,
14821,2022,12,121635,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2015,1,
14822,2022,12,121636,1,2,1,2,2,7,2,2,4,1,2,1,1,3,2022,1,
14823,2022,12,121636,2,2,2,2,2,2,4,2,1,1,2,4,2,3,2017,1,
14824,2022,12,121636,3,2,2,2,2,6,5,2,1,1,1,4,2,3,2018,1,
14825,2022,12,121636,4,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
14826,2022,12,121637,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2015,1,
14827,2022,12,121637,2,2,2,2,2,7,5,2,4,1,2,1,2,3,2007,1,
14828,2022,12,121638,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2013,1,
14829,2022,12,121640,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2009,1,
14830,2022,12,121640,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1,
14831,2022,12,121641,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2006,1,
14832,2022,12,121642,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2002,1,
14833,2022,12,121642,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2005,1,
14834,2022,12,121643,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2009,1,
14835,2022,12,121643,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2005,1,
14836,2022,12,121644,1,2,2,2,1,7,2,2,4,2,2,3,2,3,2016,1,
14837,2022,12,121645,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2006,1,
14838,2022,12,121645,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1,
14839,2022,12,121646,1,2,1,2,1,1,2,2,1,1,2,4,2,3,2018,1,
14840,2022,12,121647,1,2,2,2,1,3,5,1,1,1,2,4,2,3,2004,1,
14841,2022,12,121648,1,2,2,2,1,2,1,1,1,1,2,4,2,3,1994,1,
14842,2022,12,121649,1,1,2,2,2,2,2,2,1,1,2,4,2,3,2009,1,
14843,2022,12,121649,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1,
14844,2022,12,121650,1,1,2,2,1,3,2,1,1,1,2,4,2,3,2014,1,
14845,2022,12,121650,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2019,1,
14846,2022,12,121651,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1,
14847,2022,12,121652,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1,
14848,2022,12,121653,1,2,2,2,2,3,4,2,1,1,2,4,2,3,2015,1,
14849,2022,12,121653,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2004,1,
14850,2022,12,121654,1,2,2,2,2,6,3,2,1,1,1,4,2,3,2022,2,
14851,2022,12,121654,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2001,2,
14852,2022,12,121654,3,2,2,2,2,3,6,2,1,1,2,4,2,3,2013,1,
14853,2022,12,121654,4,2,2,2,2,3,4,2,1,1,2,4,2,3,2020,1,
14854,2022,12,121655,1,2,2,1,1,1,2,2,1,1,2,4,2,3,2017,1,
14855,2022,12,121656,1,2,2,2,2,4,5,2,1,1,2,4,2,3,2008,1,
14856,2022,12,121656,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2020,1,
14857,2022,12,121657,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2005,1,
14858,2022,12,121658,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2015,1,
14859,2022,12,121659,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2011,1,
14860,2022,12,121660,1,2,2,2,2,3,6,2,2,2,2,4,2,3,2002,1,
14861,2022,12,121661,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1,
14862,2022,12,121662,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1,
14863,2022,12,121662,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2010,1,
14864,2022,12,121663,1,2,2,2,1,1,5,1,1,1,2,4,2,3,2016,1,
14865,2022,12,121664,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1,
14866,2022,12,121665,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1,
14867,2022,12,121665,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2016,1,
14868,2022,12,121666,1,2,2,2,2,7,5,2,4,2,2,3,2,3,2006,1,
14869,2022,12,121666,2,2,2,2,2,2,3,2,1,1,2,4,2,3,2019,1,
14870,2022,12,121667,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2001,1,
14871,2022,12,121667,2,2,2,2,2,6,4,2,1,1,1,4,2,3,1996,1,
14872,2022,12,121668,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1,
14873,2022,12,121669,1,2,2,2,2,6,2,2,1,1,2,4,2,3,2014,1,
14874,2022,12,121669,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2020,1,
14875,2022,12,121669,3,2,2,2,2,2,4,2,1,1,2,4,2,3,2017,1,
14876,2022,12,121669,4,2,2,2,2,2,4,2,1,1,2,4,2,3,2004,1,
14877,2022,12,121669,5,2,2,2,2,2,4,2,1,1,2,4,2,3,2016,1,
14878,2022,12,121669,6,2,2,2,2,1,4,2,1,1,2,4,2,3,2022,1,
14879,2022,12,121669,7,2,2,2,2,2,2,2,1,1,1,4,2,3,2019,1,
14880,2022,12,121669,8,2,2,2,2,2,4,2,1,1,2,4,2,3,2020,1,
14881,2022,12,121670,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2010,1,
14882,2022,12,121671,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2004,1,
14883,2022,12,121672,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2022,1,
14884,2022,12,121674,1,2,1,2,2,3,4,1,1,1,2,4,2,3,2021,1,
14885,2022,12,121674,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1,
14886,2022,12,121675,1,2,2,2,2,1,2,2,3,3,3,4,1,3,2021,1,
14887,2022,12,121675,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2008,1,
14888,2022,12,121676,1,2,2,2,1,1,4,2,2,2,2,4,1,3,2008,1,
14889,2022,12,121676,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2000,1,
14890,2022,12,121676,3,2,2,2,2,2,5,2,1,1,2,4,2,3,2006,1,
14891,2022,12,121677,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2013,1,
14892,2022,12,121678,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2018,1,
14893,2022,12,121680,1,2,2,2,1,7,1,2,4,1,2,1,2,3,1997,1,
14894,2022,12,121681,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1,
14895,2022,12,121682,1,1,2,2,2,1,2,2,2,2,2,4,2,3,2017,1,
14896,2022,12,121682,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2018,1,
14897,2022,12,121683,1,2,2,2,1,2,3,2,1,1,2,4,2,3,2006,1,
14898,2022,12,121684,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2021,1,
14899,2022,12,121685,1,2,2,2,1,7,3,2,4,1,2,1,2,3,2007,1,
14900,2022,12,121686,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2006,1,
14901,2022,12,121686,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
14902,2022,12,121687,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2003,1,
14903,2022,12,121687,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2009,1,
14904,2022,12,121688,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1,
14905,2022,12,121690,1,2,1,2,2,3,3,2,1,1,2,4,2,3,2016,1,
14906,2022,12,121690,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1,
14907,2022,12,121691,1,2,2,2,1,1,7,2,1,1,2,4,2,3,2009,1,
14908,2022,12,121692,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2020,1,
14909,2022,12,121692,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1,
14910,2022,12,121694,1,2,2,2,2,1,2,2,1,1,1,4,2,3,2019,1,
14911,2022,12,121695,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2017,1,
14912,2022,12,121695,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2017,1,
14913,2022,12,121696,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2021,1,
14914,2022,12,121697,1,2,2,2,1,2,1,1,1,1,2,4,2,3,2004,1,
14915,2022,12,121698,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2007,1,
14916,2022,12,121699,1,2,2,2,1,7,2,2,4,3,3,3,2,3,2014,1,
14917,2022,12,121700,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2009,1,
14918,2022,12,121700,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2013,1,
14919,2022,12,121701,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2018,2,
14920,2022,12,121701,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2023,1,
14921,2022,12,121702,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2010,1,
14922,2022,12,121702,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2014,1,
14923,2022,12,121703,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1,
14924,2022,12,121704,1,2,2,2,1,6,1,1,1,1,1,4,2,3,2006,1,
14925,2022,12,121705,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2016,2,
14926,2022,12,121706,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2021,1,
14927,2022,12,121706,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2005,1,
14928,2022,12,121706,3,2,2,2,2,2,4,2,1,1,2,4,2,3,2016,1,
14929,2022,12,121706,4,2,2,2,2,3,2,2,1,1,2,4,2,3,2007,1,
14930,2022,12,121707,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2007,1,
14931,2022,12,121707,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2022,1,
14932,2022,12,121708,1,2,2,2,2,9,1,1,1,1,1,4,1,3,2016,1,
14933,2022,12,121709,1,1,1,2,2,3,2,2,1,1,2,4,2,3,2008,1,
14934,2022,12,121709,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1,
14935,2022,12,121710,1,2,2,2,1,1,5,2,1,1,2,4,2,3,2004,1,
14936,2022,12,121711,1,1,2,2,2,2,2,2,1,1,2,4,2,3,2005,1,
14937,2022,12,121711,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1,
14938,2022,12,121712,1,2,1,2,1,6,2,1,2,2,2,4,2,3,2016,1,
14939,2022,12,121713,1,2,2,2,1,3,2,1,1,1,2,4,1,3,2019,1,
14940,2022,12,121714,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2011,1,
14941,2022,12,121715,1,2,1,2,2,2,2,2,1,1,2,4,2,3,2006,1,
14942,2022,12,121716,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2006,1,
14943,2022,12,121716,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2000,1,
14944,2022,12,121717,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
14945,2022,12,121718,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2016,1,
14946,2022,12,121719,1,2,2,2,2,7,1,2,4,1,2,1,2,3,2015,1,
14947,2022,12,121720,1,2,2,2,1,1,5,2,1,1,2,4,2,3,2008,1,
14948,2022,12,121721,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2014,1,
14949,2022,12,121722,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2010,1,
14950,2022,12,121723,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2011,1,
14951,2022,12,121723,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1,
14952,2022,12,121723,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1,
14953,2022,12,121723,4,2,2,2,2,1,2,2,1,1,2,4,2,3,2004,1,
14954,2022,12,121724,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2007,1,
14955,2022,12,121725,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2013,1,
14956,2022,12,121725,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2008,1,
14957,2022,12,121726,1,2,2,2,1,4,2,1,1,1,2,4,2,3,2001,1,
14958,2022,12,121727,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2018,1,
14959,2022,12,121728,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1,
14960,2022,12,121729,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2003,1,
14961,2022,12,121729,2,2,2,2,2,2,4,2,1,1,2,4,2,3,2009,1,
14962,2022,12,121730,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2019,1,
14963,2022,12,121730,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2015,1,
14964,2022,12,121731,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1,
14965,2022,12,121732,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2017,1,
14966,2022,12,121733,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2004,1,
14967,2022,12,121733,2,2,2,2,2,4,5,2,1,1,2,4,2,3,2013,1,
14968,2022,12,121734,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2001,1,
14969,2022,12,121734,2,2,2,2,2,1,5,2,3,3,3,4,2,3,2015,1,
14970,2022,12,121735,1,2,2,2,2,2,5,2,1,1,2,4,2,3,2002,1,
14971,2022,12,121735,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2006,1,
14972,2022,12,121736,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2007,1,
14973,2022,12,121737,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2006,1,
14974,2022,12,121738,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2008,1,
14975,2022,12,121738,2,2,2,2,2,1,2,2,1,1,1,4,2,3,2018,1,
14976,2022,12,121738,3,2,2,2,2,1,4,2,1,1,2,4,2,3,2008,1,
14977,2022,12,121739,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2015,1,
14978,2022,12,121740,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1999,1,
14979,2022,12,121740,2,2,2,2,2,7,4,2,4,1,2,1,2,3,2019,1,
14980,2022,12,121741,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2005,1,
14981,2022,12,121742,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1,
14982,2022,12,121743,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2007,1,
14983,2022,12,121744,1,2,2,2,1,3,1,2,1,1,2,4,2,3,2007,1,
14984,2022,12,121745,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2006,1,
14985,2022,12,121746,1,2,2,2,2,1,4,2,1,1,2,4,2,3,2017,1,
14986,2022,12,121746,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2013,1,
14987,2022,12,121747,1,2,1,2,2,2,2,2,1,1,2,4,2,3,2015,1,
14988,2022,12,121747,2,2,2,2,2,9,4,2,1,1,2,4,2,3,2008,1,
14989,2022,12,121748,1,2,2,2,1,3,1,1,1,1,2,4,2,3,2019,1,
14990,2022,12,121749,1,2,2,2,1,4,2,2,3,3,3,4,2,3,2001,1,
14991,2022,12,121750,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2017,1,
14992,2022,12,121750,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2021,1,
14993,2022,12,121750,3,2,2,2,2,3,4,2,1,1,2,4,2,3,2014,1,
14994,2022,12,121750,4,2,2,2,2,2,5,2,1,1,2,4,2,3,2019,1,
14995,2022,12,121751,1,2,2,2,1,9,2,1,1,1,2,4,1,3,2021,1,
14996,2022,12,121752,1,2,2,2,1,1,2,1,1,1,2,4,2,3,1993,1,
14997,2022,12,121753,1,2,2,2,2,2,6,2,1,1,2,4,2,3,2018,1,
14998,2022,12,121754,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1,
14999,2022,12,121755,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2000,2,
15000,2022,12,121756,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2006,1,
15001,2022,12,121757,1,2,2,2,1,6,2,2,1,1,2,4,2,3,2013,1,
15002,2022,12,121757,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1,
15003,2022,12,121758,1,2,2,2,1,3,2,1,2,2,2,4,2,3,2014,1,
15004,2022,12,121759,1,2,2,2,1,1,2,2,1,1,2,4,2,3,1989,1,
15005,2022,12,121760,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2006,1,
15006,2022,12,121760,2,2,2,2,2,6,5,2,1,1,1,4,2,3,1996,1,
15007,2022,12,121761,1,2,2,2,2,9,1,1,1,1,2,4,2,3,2020,1,
15008,2022,12,121762,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2010,1,
15009,2022,12,121762,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2020,1,
15010,2022,12,121763,1,2,1,2,2,7,2,2,4,1,2,1,2,3,2009,1,
15011,2022,12,121763,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2014,1,
15012,2022,12,121764,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1,
15013,2022,12,121765,1,2,2,2,1,2,1,1,2,2,2,4,2,3,2014,1,
15014,2022,12,121766,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2021,1,
15015,2022,12,121767,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1,
15016,2022,12,121767,2,2,2,2,2,6,4,2,1,1,2,4,2,3,2005,1,
15017,2022,12,121767,3,2,2,2,2,1,4,2,1,1,2,4,2,3,2000,1,
15018,2022,12,121768,1,2,2,2,2,2,3,2,1,1,2,4,2,3,2020,1,
15019,2022,12,121768,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1,
15020,2022,12,121768,3,2,2,2,2,6,2,2,1,1,1,4,2,3,2018,1,
15021,2022,12,121769,1,2,1,2,2,1,4,2,1,1,2,4,2,3,2013,1,
15022,2022,12,121769,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2018,1,
15023,2022,12,121770,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1,
15024,2022,12,121771,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2002,1,
15025,2022,12,121771,2,2,2,2,2,1,6,2,2,2,2,4,2,3,2015,1,
15026,2022,12,121773,1,2,1,2,2,1,3,2,1,1,2,4,2,3,2006,1,
15027,2022,12,121773,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2006,1,
15028,2022,12,121774,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1992,1,
15029,2022,12,121774,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1,
15030,2022,12,121775,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2007,1,
15031,2022,12,121775,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2006,1,
15032,2022,12,121776,1,2,1,2,1,1,2,2,1,1,2,4,2,3,2008,1,
15033,2022,12,121776,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1,
15034,2022,12,121777,1,2,1,2,2,7,2,2,4,1,1,1,2,3,2022,1,
15035,2022,12,121777,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2016,1,
15036,2022,12,121778,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2017,1,
15037,2022,12,121779,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2017,1,
15038,2022,12,121781,1,2,2,2,2,1,4,2,1,1,2,4,2,3,2015,1,
15039,2022,12,121781,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2020,1,
15040,2022,12,121782,1,2,2,2,2,2,4,2,3,3,3,4,2,3,1994,1,
15041,2022,12,121782,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1,
15042,2022,12,121783,1,2,2,2,2,1,4,2,1,1,2,4,2,3,2000,1,
15043,2022,12,121783,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1,
15044,2022,12,121784,1,2,2,2,1,3,1,1,1,1,2,4,2,3,1998,1,
15045,2022,12,121785,1,2,2,2,1,1,1,1,1,1,2,4,2,3,2017,1,
15046,2022,12,121786,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2007,1,
15047,2022,12,121787,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2018,1,
15048,2022,12,121788,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2020,1,
15049,2022,12,121788,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1,
15050,2022,12,121789,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2010,1,
15051,2022,12,121789,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2021,1,
15052,2022,12,121790,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1,
15053,2022,12,121791,1,2,1,2,1,2,2,2,1,1,2,4,2,3,2003,1,
15054,2022,12,121793,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2022,1,
15055,2022,12,121793,2,2,2,2,2,2,2,2,3,3,3,4,2,3,2002,1,
15056,2022,12,121794,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2009,1,
15057,2022,12,121794,2,2,2,2,2,3,5,2,2,2,2,4,2,3,2015,1,
15058,2022,12,121795,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2008,1,
15059,2022,12,121796,1,2,1,2,1,4,2,2,1,1,2,4,1,3,2020,1,
15060,2022,12,121797,1,2,2,2,1,7,1,2,4,1,1,1,2,3,2004,1,
15061,2022,12,121798,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2011,1,
15062,2022,12,121799,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2006,1,
15063,2022,12,121799,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2020,1,
15064,2022,12,121800,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1999,1,
15065,2022,12,121801,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1,
15066,2022,12,121801,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2006,1,
15067,2022,12,121802,1,2,2,2,1,2,5,2,1,1,2,4,2,3,2001,1,
15068,2022,12,121803,1,2,1,2,2,9,1,1,1,1,2,4,2,3,2012,1,
15069,2022,12,121804,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2006,1,
15070,2022,12,121805,1,2,2,2,1,1,5,2,1,1,2,4,2,3,2009,1,
15071,2022,12,121807,1,2,2,2,2,9,1,1,2,2,2,4,2,3,2019,1,
15072,2022,12,121808,1,2,1,2,1,3,2,2,2,2,2,4,2,3,2018,1,
15073,2022,12,121809,1,2,1,2,2,3,3,2,1,1,2,4,2,3,2020,1,
15074,2022,12,121809,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
15075,2022,12,121810,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1,
15076,2022,12,121810,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2009,1,
15077,2022,12,121811,1,2,2,2,2,1,5,2,2,2,2,4,2,3,2016,1,
15078,2022,12,121811,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2015,1,
15079,2022,12,121811,3,2,2,2,2,2,4,2,1,1,2,4,2,3,2000,1,
15080,2022,12,121811,4,2,2,2,2,1,4,2,1,1,2,4,2,3,2017,1,
15081,2022,12,121812,1,2,1,2,2,1,2,2,1,1,2,4,2,3,2017,1,
15082,2022,12,121813,1,2,2,2,1,7,7,2,4,1,2,1,2,3,2011,1,
15083,2022,12,121814,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1997,1,
15084,2022,12,121814,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2020,1,
15085,2022,12,121815,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2013,1,
15086,2022,12,121816,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2013,1,
15087,2022,12,121817,1,2,2,2,1,3,2,2,3,3,3,4,2,3,2012,1,
15088,2022,12,121818,1,2,2,2,2,1,2,2,3,3,3,4,2,3,9999,1,
15089,2022,12,121819,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2005,1,
15090,2022,12,121820,1,2,2,2,1,2,1,2,2,2,2,4,2,3,1996,1,
15091,2022,12,121821,1,2,2,2,2,3,4,2,1,1,2,4,2,3,2002,2,
15092,2022,12,121821,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1,
15093,2022,12,121822,1,2,2,2,2,7,1,2,4,1,2,1,2,3,2014,1,
15094,2022,12,121822,2,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1,
15095,2022,12,121822,3,2,2,2,2,1,6,2,1,1,2,4,2,3,2022,1,
15096,2022,12,121823,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2018,1,
15097,2022,12,121824,1,2,2,2,1,1,3,2,1,1,2,4,2,3,2007,1,
15098,2022,12,121824,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2015,1,
15099,2022,12,121825,1,2,1,2,2,3,3,2,1,1,2,4,2,3,2016,1,
15100,2022,12,121825,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2002,1,
15101,2022,12,121827,1,2,2,2,1,7,3,2,4,1,2,1,1,3,2013,1,
